avg_burst_time,arrival_rate,cpu_io_ratio,priority_variance,queue_length,throughput_req,best_scheduler
16,9,0.4,1,49,medium,RR
8,8,0.92,1,47,medium,RR
19,11,0.61,1,37,medium,RR
8,23,0.93,6,42,low,RR
13,19,0.57,9,39,high,Priority
11,24,0.13,3,6,high,RR
8,19,0.67,1,10,high,RR
6,28,0.85,7,41,high,Priority
4,22,0.35,4,17,medium,SJF
17,9,0.41,3,39,medium,RR
8,24,0.49,1,46,medium,RR
16,8,0.58,8,28,medium,Priority
4,6,0.16,9,20,high,FCFS
14,13,0.5,2,7,medium,RR
10,9,0.77,8,14,high,Priority
3,24,0.83,1,19,high,RR
12,9,0.69,2,27,high,RR
18,20,0.77,4,27,high,RR
16,1,0.49,2,34,high,FCFS
17,20,0.21,1,42,low,RR
15,26,0.37,4,19,medium,RR
5,6,0.9,7,8,high,FCFS
18,21,0.83,6,44,high,RR
3,8,0.46,9,12,high,SJF
11,29,0.79,5,41,high,RR
13,6,0.29,9,6,low,Priority
8,28,0.65,7,30,low,Priority
8,29,0.32,9,43,high,Priority
15,2,0.14,4,29,low,RR
8,5,0.65,1,46,medium,RR
10,21,0.76,6,42,high,RR
13,16,0.42,1,21,medium,RR
13,17,0.84,6,39,medium,RR
14,15,0.22,6,31,low,RR
17,21,0.28,6,9,medium,RR
17,23,0.57,5,30,medium,RR
6,27,0.68,2,8,low,RR
14,14,0.16,7,19,high,Priority
11,15,0.69,1,39,high,RR
4,3,0.46,8,28,low,SJF
17,7,0.33,1,39,low,RR
6,26,0.58,5,19,high,RR
4,8,0.24,4,49,medium,SJF
13,2,0.6,6,12,high,FCFS
11,9,0.38,2,12,high,RR
12,19,0.44,9,20,high,Priority
10,6,0.57,5,33,high,FCFS
2,11,0.9,7,9,medium,Priority
6,24,0.85,4,33,high,RR
6,10,0.85,8,36,low,Priority
5,10,0.61,8,7,medium,Priority
11,11,0.97,4,8,low,RR
9,19,0.41,6,10,high,RR
1,20,0.44,7,15,low,SJF
10,3,0.99,7,18,low,Priority
18,17,0.37,9,27,medium,Priority
19,29,0.3,4,27,medium,RR
2,13,0.6,9,14,medium,Priority
10,25,0.71,7,45,low,Priority
14,3,0.64,2,14,high,FCFS
11,11,0.84,6,49,high,RR
17,2,0.92,2,15,low,RR
19,18,0.86,6,48,high,RR
15,15,0.14,4,43,medium,RR
2,26,0.34,8,11,high,SJF
15,23,0.59,8,16,low,Priority
11,17,0.3,1,40,low,RR
8,5,0.18,4,32,medium,RR
15,12,0.36,7,20,medium,Priority
10,7,0.15,5,33,high,FCFS
15,4,0.72,4,23,low,RR
10,21,0.82,7,33,low,Priority
6,4,0.46,2,9,medium,SJF
4,13,0.4,2,17,high,SJF
4,22,0.4,4,13,high,SJF
19,19,0.68,4,19,low,RR
9,4,0.19,5,24,high,FCFS
11,5,0.17,4,33,medium,RR
13,10,0.5,7,8,high,Priority
10,3,0.61,3,35,low,RR
2,27,0.47,2,6,low,SJF
16,16,0.28,5,35,high,RR
1,11,0.6,4,11,medium,RR
15,18,0.33,1,37,high,RR
1,15,0.29,7,6,medium,SJF
4,12,0.15,8,47,high,SJF
13,3,0.39,1,6,low,RR
16,2,0.61,4,42,low,RR
10,28,0.94,1,17,low,RR
10,15,0.15,6,24,medium,RR
11,27,0.75,2,36,medium,RR
2,12,0.4,9,14,low,SJF
2,16,0.12,2,5,high,SJF
4,24,0.54,2,35,low,RR
14,2,0.14,5,32,low,RR
7,24,0.42,5,22,medium,RR
2,26,0.46,8,10,low,SJF
4,22,0.57,4,29,low,RR
13,4,0.65,6,7,high,FCFS
13,27,0.17,5,8,low,RR
8,19,0.63,6,16,low,RR
13,23,0.6,7,36,high,Priority
12,17,0.84,2,9,low,RR
8,27,0.37,1,35,high,RR
17,28,0.33,6,27,low,RR
3,5,0.56,6,29,high,FCFS
2,13,0.98,9,12,high,Priority
1,20,0.22,7,28,high,SJF
16,3,0.89,3,5,high,FCFS
15,1,0.46,4,10,low,RR
16,19,0.42,3,9,high,RR
12,12,0.61,4,13,high,RR
4,19,0.54,6,31,low,RR
11,13,0.7,9,26,high,Priority
13,22,0.31,8,12,medium,Priority
16,19,0.53,9,24,high,Priority
16,7,0.97,7,18,high,FCFS
10,27,0.93,2,47,high,RR
6,14,0.63,1,46,low,RR
3,8,0.58,4,11,high,RR
7,29,0.99,6,16,high,RR
19,21,0.57,5,28,low,RR
13,25,0.84,6,8,high,RR
17,7,0.5,6,45,high,FCFS
13,23,0.38,9,30,low,Priority
19,1,0.55,3,34,low,RR
3,16,0.2,4,33,low,SJF
15,14,0.89,3,42,medium,RR
15,21,0.49,4,42,high,RR
10,7,0.68,2,45,medium,RR
10,25,0.64,2,42,high,RR
1,1,0.24,2,8,low,SJF
4,11,0.72,4,5,high,RR
18,9,0.19,8,28,high,Priority
4,18,0.57,9,22,low,Priority
16,3,0.23,4,41,low,RR
7,16,0.38,7,45,medium,Priority
11,2,0.66,4,22,medium,RR
7,29,0.21,7,30,low,Priority
6,6,0.64,8,26,high,FCFS
5,18,0.62,5,34,low,RR
10,1,0.23,6,34,high,FCFS
7,9,0.88,7,33,low,Priority
11,21,0.49,4,43,low,RR
12,22,0.21,7,47,medium,Priority
12,6,0.29,1,48,high,FCFS
11,4,0.28,4,38,low,RR
2,12,0.93,9,25,high,Priority
16,14,0.25,3,13,medium,RR
13,22,0.15,7,9,medium,Priority
10,27,0.69,7,33,high,Priority
15,3,0.26,3,10,high,FCFS
6,13,0.95,3,12,high,RR
15,4,0.11,3,49,high,FCFS
16,13,0.99,9,18,low,Priority
7,15,0.79,2,45,medium,RR
17,5,0.5,8,29,medium,Priority
12,25,0.21,9,40,low,Priority
11,6,0.71,9,22,medium,Priority
13,11,0.59,2,32,high,RR
15,9,0.47,4,32,low,RR
4,14,0.98,3,30,medium,RR
16,24,0.38,5,29,medium,RR
18,15,0.28,7,49,medium,Priority
15,12,0.16,2,15,high,RR
3,7,0.31,6,49,low,SJF
1,19,0.76,6,27,medium,RR
19,18,0.82,1,23,high,RR
17,5,0.72,2,39,medium,RR
13,23,0.61,6,20,high,RR
13,14,0.11,7,26,low,Priority
8,21,0.98,1,10,high,RR
19,23,0.53,7,36,medium,Priority
13,11,0.41,1,25,low,RR
7,23,0.38,2,28,high,RR
15,8,0.33,7,24,high,Priority
6,27,0.72,9,35,low,Priority
8,16,0.22,1,27,low,RR
17,28,0.56,9,45,medium,Priority
11,25,0.32,6,49,high,RR
14,2,0.94,7,39,low,Priority
19,18,0.74,4,28,low,RR
3,1,0.27,1,47,medium,SJF
16,2,0.66,7,23,low,Priority
16,22,0.91,1,46,high,RR
1,2,0.26,8,22,medium,SJF
13,6,0.62,6,36,low,RR
16,11,0.18,9,22,low,Priority
9,15,0.44,8,13,low,Priority
9,26,0.93,3,9,high,RR
5,20,0.82,2,33,low,RR
4,10,0.75,9,12,high,Priority
16,14,0.15,5,15,high,RR
5,29,0.12,4,17,low,SJF
10,28,0.77,4,11,medium,RR
7,8,0.82,5,27,low,RR
14,26,0.8,7,35,low,Priority
18,20,0.45,1,49,medium,RR
13,26,0.61,7,10,high,Priority
3,18,0.28,4,9,high,SJF
19,15,0.92,8,45,high,Priority
12,23,0.78,1,23,medium,RR
4,7,0.12,1,29,high,FCFS
8,19,0.32,4,23,medium,RR
17,13,0.86,2,40,low,RR
6,24,0.19,6,33,medium,SJF
17,14,0.67,3,38,high,RR
11,6,0.1,3,30,low,RR
7,27,0.82,4,36,medium,RR
7,9,0.98,8,8,high,Priority
3,22,0.37,7,31,low,SJF
16,6,0.18,7,45,high,FCFS
11,10,0.59,2,40,low,RR
9,27,0.64,3,9,high,RR
15,3,0.85,1,28,high,FCFS
18,18,0.37,2,19,high,RR
6,27,0.7,4,12,high,RR
3,15,0.87,2,28,low,RR
17,13,0.97,9,33,medium,Priority
18,22,0.51,7,35,low,Priority
6,14,0.97,6,6,low,RR
5,14,0.87,4,25,low,RR
3,5,0.83,1,47,low,RR
16,26,0.14,4,25,high,RR
2,6,0.38,9,9,low,SJF
16,19,0.15,8,13,low,Priority
10,25,0.19,4,26,medium,RR
2,23,0.77,1,22,high,RR
1,1,0.73,4,8,low,RR
18,27,0.43,1,32,medium,RR
9,23,0.13,6,20,medium,RR
18,10,0.34,1,17,medium,RR
13,17,0.5,7,46,low,Priority
15,18,0.87,3,34,medium,RR
2,26,0.13,7,22,medium,SJF
7,8,0.35,1,8,medium,RR
17,20,0.87,5,30,medium,RR
9,27,0.39,3,10,high,RR
6,8,0.37,1,28,high,SJF
7,19,0.48,9,39,medium,Priority
11,20,0.82,3,45,medium,RR
2,1,0.95,2,21,medium,RR
14,23,0.25,8,26,high,Priority
19,25,0.16,3,5,low,RR
6,5,0.25,1,31,low,SJF
16,12,0.49,6,44,medium,RR
16,28,0.78,1,27,high,RR
12,21,0.35,2,49,medium,RR
14,16,0.24,3,6,medium,RR
18,29,0.5,6,26,low,RR
1,22,0.21,6,23,medium,SJF
6,13,0.27,7,30,low,SJF
7,15,0.95,1,19,low,RR
5,29,0.55,1,20,high,RR
6,23,0.53,3,19,high,RR
2,1,0.93,7,11,high,FCFS
18,11,0.16,1,18,medium,RR
7,10,0.23,2,34,low,RR
17,1,0.28,3,16,low,RR
15,27,0.73,2,6,high,RR
4,18,0.89,9,27,medium,Priority
1,11,0.15,5,47,low,SJF
6,9,0.17,8,37,low,SJF
5,25,0.11,9,28,low,SJF
4,17,0.2,2,34,medium,SJF
11,21,0.59,7,33,medium,Priority
13,17,0.27,4,41,low,RR
18,17,0.43,1,33,high,RR
4,18,0.55,8,47,low,Priority
13,15,0.54,5,23,medium,RR
14,28,0.66,5,7,medium,RR
1,10,0.59,1,16,low,RR
3,11,0.81,3,12,low,RR
7,14,0.76,8,5,low,Priority
10,22,0.7,8,33,high,Priority
6,16,0.53,7,45,medium,Priority
11,26,0.28,7,37,medium,Priority
13,20,0.29,4,8,low,RR
11,2,0.48,1,16,medium,RR
12,1,0.73,8,38,medium,Priority
16,4,0.15,9,27,high,FCFS
13,23,0.45,2,24,high,RR
14,3,0.54,8,6,medium,Priority
16,19,0.4,6,17,medium,RR
18,12,0.85,6,34,low,RR
19,8,0.52,3,10,high,RR
11,5,0.79,5,15,high,FCFS
3,26,0.76,5,41,low,RR
15,3,0.27,1,30,low,RR
8,21,0.84,6,12,medium,RR
3,23,0.95,6,48,high,RR
14,2,0.15,1,21,high,FCFS
19,1,0.6,4,46,low,RR
2,10,0.73,9,8,medium,Priority
5,19,0.92,1,14,medium,RR
6,8,0.39,9,16,low,SJF
2,8,0.35,5,40,medium,SJF
16,8,0.79,6,25,medium,RR
12,18,0.16,4,28,high,RR
7,9,0.39,6,42,medium,RR
12,22,0.4,7,10,low,Priority
19,18,0.16,3,14,low,RR
6,21,0.35,7,28,low,SJF
18,24,0.77,4,36,medium,RR
10,14,0.84,9,15,high,Priority
2,25,0.15,7,33,high,SJF
7,8,0.94,2,22,high,RR
1,5,0.14,3,22,medium,SJF
8,29,0.89,5,14,high,RR
17,11,0.87,4,37,high,RR
13,8,0.56,3,22,low,RR
19,26,0.77,6,20,low,RR
12,24,0.47,9,12,medium,Priority
16,5,0.25,6,17,high,FCFS
3,26,0.56,2,15,medium,RR
13,5,0.64,2,41,high,FCFS
12,16,0.13,9,36,high,Priority
5,13,0.68,4,17,low,RR
14,18,0.85,8,11,high,Priority
15,16,0.24,6,5,high,RR
12,26,0.94,7,33,low,Priority
16,13,0.23,7,44,low,Priority
16,29,0.98,8,20,high,Priority
10,25,0.11,5,37,low,RR
12,5,0.91,6,32,high,FCFS
5,2,0.93,7,46,low,Priority
16,26,0.42,6,8,low,RR
1,7,0.72,8,41,high,FCFS
10,11,0.81,6,19,low,RR
19,22,0.35,6,8,high,RR
18,16,0.74,9,27,medium,Priority
4,5,0.49,5,22,high,FCFS
3,25,0.39,9,18,low,SJF
9,13,0.32,4,9,medium,RR
10,1,0.25,1,31,high,FCFS
14,10,0.7,1,42,high,RR
4,17,0.35,4,11,high,SJF
2,17,0.72,7,35,high,Priority
15,8,0.38,2,28,low,RR
16,25,0.81,4,20,medium,RR
12,4,0.77,1,26,medium,RR
18,23,0.48,7,25,high,Priority
12,26,0.84,5,24,high,RR
16,5,0.46,1,41,low,RR
19,13,0.27,4,40,high,RR
13,12,0.3,5,8,high,RR
2,2,0.41,9,17,high,FCFS
5,26,0.51,6,31,high,RR
8,1,0.74,7,18,low,Priority
17,9,0.14,9,35,low,Priority
8,6,0.51,3,40,medium,RR
1,13,0.78,1,33,high,RR
17,4,0.52,6,5,high,FCFS
16,24,0.93,4,24,medium,RR
5,24,0.52,6,33,high,RR
1,1,0.62,5,39,low,RR
8,3,0.75,6,49,high,FCFS
12,13,0.87,8,27,medium,Priority
19,21,0.61,7,13,low,Priority
2,19,0.94,7,46,medium,Priority
9,17,0.12,2,40,high,RR
17,5,0.99,5,11,low,RR
7,4,0.19,4,42,low,RR
5,12,0.85,9,8,high,Priority
14,5,0.56,9,23,medium,Priority
17,24,0.83,7,21,low,Priority
15,28,0.31,8,39,medium,Priority
19,13,0.82,1,25,low,RR
13,1,0.31,7,26,medium,Priority
16,14,0.17,2,43,low,RR
18,12,0.5,2,11,medium,RR
6,27,0.45,9,12,high,SJF
19,3,0.59,4,43,low,RR
12,2,0.57,6,35,high,FCFS
16,20,0.3,7,8,high,Priority
1,7,0.38,5,48,medium,SJF
10,6,0.78,7,22,medium,Priority
10,15,0.61,1,8,high,RR
9,19,0.64,7,43,high,Priority
2,6,0.54,3,38,high,FCFS
14,6,0.85,2,36,high,FCFS
3,22,0.7,3,7,low,RR
12,29,0.41,7,17,medium,Priority
4,10,0.36,1,10,high,SJF
5,10,0.11,3,25,medium,SJF
4,24,0.95,3,8,low,RR
5,8,0.74,3,35,low,RR
8,13,0.86,6,21,low,RR
3,17,0.72,9,17,medium,Priority
11,27,0.78,7,7,high,Priority
12,24,0.91,7,43,low,Priority
9,25,0.69,8,14,low,Priority
8,22,0.61,3,7,low,RR
11,7,0.25,4,38,high,FCFS
8,11,0.5,2,10,low,RR
2,18,0.5,7,43,low,Priority
13,11,0.25,7,31,medium,Priority
6,6,0.82,6,24,low,RR
15,28,0.13,8,41,low,Priority
1,22,0.82,5,43,medium,RR
6,22,0.17,3,35,medium,SJF
15,10,0.48,2,27,low,RR
16,22,0.62,2,32,medium,RR
13,9,0.34,5,32,low,RR
7,13,0.76,7,46,high,Priority
6,5,0.94,2,19,medium,RR
16,19,0.75,6,43,medium,RR
3,24,0.35,4,15,low,SJF
6,26,0.17,1,25,high,SJF
6,14,0.12,4,15,high,SJF
18,27,0.68,3,39,high,RR
7,1,0.91,6,24,high,FCFS
19,2,0.84,5,13,medium,RR
2,28,0.8,2,16,medium,RR
17,15,0.97,1,7,medium,RR
5,14,0.83,5,49,medium,RR
6,12,0.15,5,19,high,SJF
16,1,0.11,3,35,low,RR
16,23,0.54,2,31,medium,RR
6,14,0.93,8,12,low,Priority
7,6,0.19,3,25,medium,RR
14,18,0.4,9,19,medium,Priority
10,29,0.75,4,24,low,RR
5,22,0.94,9,44,low,Priority
16,6,0.14,6,35,medium,RR
1,25,0.41,8,17,medium,SJF
19,17,0.66,8,27,low,Priority
5,10,0.28,4,45,high,SJF
14,2,0.7,5,31,low,RR
10,10,0.26,6,7,medium,RR
6,21,0.8,2,27,medium,RR
12,22,0.77,7,28,low,Priority
1,17,0.48,5,49,medium,SJF
9,15,0.8,7,15,medium,Priority
12,13,0.91,1,28,high,RR
10,3,0.97,4,20,high,FCFS
17,19,0.31,9,38,high,Priority
1,15,0.54,4,47,low,RR
3,13,0.98,2,38,high,RR
9,10,0.15,7,43,high,Priority
12,7,0.88,1,41,high,FCFS
2,9,0.65,4,24,medium,RR
4,28,0.56,8,39,medium,Priority
4,25,0.61,3,5,low,RR
19,22,0.5,4,41,low,RR
4,4,0.18,4,22,medium,SJF
16,9,0.43,2,25,high,RR
15,7,0.19,5,21,high,FCFS
19,9,0.48,1,41,medium,RR
16,14,0.52,1,39,medium,RR
7,26,0.32,4,6,high,RR
9,19,0.86,2,20,low,RR
7,14,0.49,3,9,low,RR
10,10,0.94,5,49,medium,RR
9,17,0.33,4,22,low,RR
18,14,0.41,6,46,low,RR
15,29,0.37,2,48,high,RR
16,11,0.68,3,46,medium,RR
13,10,0.91,4,29,low,RR
6,13,0.34,1,32,low,SJF
8,12,0.79,5,9,high,RR
13,9,0.15,1,7,medium,RR
18,12,0.8,9,34,low,Priority
2,3,0.66,9,17,high,FCFS
12,3,0.83,9,6,low,Priority
9,12,0.21,2,36,medium,RR
13,14,0.53,8,47,high,Priority
2,5,0.55,6,7,low,RR
3,26,0.67,8,10,high,Priority
17,10,0.82,4,6,high,RR
7,2,0.47,5,40,medium,RR
12,22,0.35,2,47,high,RR
8,2,0.24,9,24,low,Priority
19,5,0.41,8,23,high,FCFS
8,26,0.49,3,46,low,RR
7,28,0.74,3,41,high,RR
1,15,0.97,7,30,low,Priority
10,28,0.16,1,30,low,RR
15,13,0.13,7,37,high,Priority
18,18,0.15,7,37,medium,Priority
16,1,0.22,2,10,medium,RR
18,6,0.1,2,31,low,RR
8,28,0.27,7,33,medium,Priority
6,14,0.4,6,30,high,SJF
12,3,0.67,3,27,high,FCFS
8,18,0.93,5,45,medium,RR
9,15,0.52,9,17,medium,Priority
19,26,0.47,6,7,high,RR
10,24,0.86,7,23,high,Priority
18,7,0.37,5,7,high,FCFS
4,5,0.97,2,16,low,RR
9,2,0.12,8,39,medium,Priority
4,11,0.71,3,19,high,RR
10,9,0.12,1,36,high,RR
2,24,0.11,6,35,high,SJF
8,26,0.97,9,5,low,Priority
3,22,0.37,9,42,high,SJF
1,21,0.85,6,48,low,RR
17,27,0.18,4,7,high,RR
12,2,0.28,6,27,medium,RR
5,9,0.94,5,39,high,RR
17,2,0.58,1,43,medium,RR
14,5,0.97,7,6,low,Priority
3,2,0.69,5,9,low,RR
6,20,0.71,2,36,medium,RR
6,9,0.23,1,5,high,SJF
5,13,0.29,9,39,medium,SJF
5,2,0.66,9,7,low,Priority
5,24,0.75,1,12,medium,RR
16,18,0.33,7,29,medium,Priority
16,15,0.5,8,27,medium,Priority
13,28,0.42,2,19,low,RR
5,22,0.38,8,22,low,SJF
18,7,0.47,5,20,high,FCFS
18,29,0.78,1,37,low,RR
17,23,0.56,1,18,low,RR
19,21,0.54,2,27,medium,RR
14,1,0.84,2,13,low,RR
17,19,0.31,3,41,medium,RR
4,10,0.31,5,15,high,SJF
16,26,0.25,1,20,high,RR
16,3,0.58,8,16,high,FCFS
17,21,0.96,4,21,low,RR
6,24,0.35,9,6,low,SJF
6,3,0.54,7,37,high,FCFS
1,5,0.28,2,19,low,SJF
14,26,0.88,8,35,low,Priority
10,17,0.56,4,28,low,RR
18,14,0.34,9,39,medium,Priority
10,22,0.15,5,32,high,RR
11,11,0.81,7,40,medium,Priority
19,12,0.62,5,41,high,RR
18,11,0.17,2,24,high,RR
4,22,0.93,7,30,high,Priority
11,28,0.42,8,33,high,Priority
5,18,0.25,2,18,medium,SJF
10,3,0.98,3,43,medium,RR
11,7,0.28,3,26,low,RR
12,18,0.75,5,8,medium,RR
8,9,0.28,3,41,low,RR
18,1,0.51,1,21,high,FCFS
2,6,0.57,3,16,low,RR
2,2,0.74,1,36,high,FCFS
14,12,0.31,6,28,medium,RR
18,24,0.72,8,42,medium,Priority
8,15,0.1,6,28,low,RR
18,12,0.18,8,11,high,Priority
2,11,0.68,3,33,medium,RR
18,14,0.46,8,12,medium,Priority
13,21,0.46,4,9,low,RR
17,2,0.24,7,30,low,Priority
5,2,0.42,8,32,high,FCFS
7,28,0.14,5,42,medium,RR
18,12,0.45,7,42,low,Priority
3,12,0.26,4,23,high,SJF
8,3,0.45,7,11,medium,Priority
2,10,0.75,9,22,low,Priority
16,13,0.81,4,18,low,RR
19,7,0.25,8,14,high,FCFS
4,19,0.13,5,18,low,SJF
16,10,0.52,6,7,low,RR
9,18,0.85,2,16,medium,RR
6,11,0.4,2,13,high,SJF
2,29,0.59,2,48,high,RR
8,5,0.65,1,10,high,FCFS
8,13,0.6,1,47,low,RR
8,5,0.19,8,46,medium,Priority
9,24,0.76,2,11,high,RR
18,25,0.36,7,28,medium,Priority
14,22,0.8,8,43,high,Priority
3,17,0.25,8,41,high,SJF
8,2,0.57,1,37,high,FCFS
14,20,0.75,9,37,low,Priority
13,21,0.38,5,14,medium,RR
19,25,0.42,4,12,medium,RR
9,17,0.38,9,29,high,Priority
4,7,0.48,7,44,low,SJF
4,29,0.35,8,39,low,SJF
6,11,0.82,4,20,high,RR
11,24,0.63,7,16,high,Priority
7,10,0.5,8,13,low,Priority
2,13,0.38,7,40,low,SJF
12,17,0.58,2,32,high,RR
15,8,0.55,4,46,low,RR
9,23,0.93,9,17,high,Priority
13,5,0.96,6,9,low,RR
11,25,0.67,7,11,medium,Priority
3,13,0.34,7,26,medium,SJF
8,17,0.75,1,21,medium,RR
12,16,0.6,8,27,medium,Priority
17,27,0.81,2,24,low,RR
16,19,0.57,8,42,medium,Priority
9,4,0.14,7,21,high,FCFS
9,7,0.48,9,43,medium,Priority
15,6,0.98,4,39,medium,RR
6,24,0.49,5,22,low,SJF
11,10,0.88,5,32,medium,RR
5,23,0.2,6,26,high,SJF
19,14,0.63,2,38,high,RR
8,1,0.16,6,48,medium,RR
18,7,0.18,6,27,medium,RR
7,22,0.65,3,42,medium,RR
17,12,0.72,1,14,high,RR
18,13,0.58,1,40,high,RR
10,11,0.68,9,38,low,Priority
17,8,0.58,5,44,high,RR
3,18,0.42,3,10,medium,SJF
16,11,0.48,1,16,low,RR
10,7,0.47,1,40,low,RR
5,20,0.43,9,11,high,SJF
10,17,0.96,7,37,high,Priority
11,9,0.18,4,40,low,RR
13,23,0.41,5,43,low,RR
12,2,0.81,2,43,high,FCFS
11,2,0.3,2,20,high,FCFS
13,5,0.99,3,11,medium,RR
8,13,0.86,9,15,medium,Priority
7,25,0.32,6,47,low,RR
11,7,0.74,4,10,low,RR
5,29,0.34,7,13,low,SJF
1,1,0.55,2,14,high,FCFS
1,1,0.56,4,5,high,FCFS
18,9,0.73,1,33,low,RR
17,22,0.64,2,26,low,RR
4,4,0.83,5,17,medium,RR
5,23,0.47,7,43,low,SJF
14,24,0.88,5,20,medium,RR
16,24,0.34,8,28,high,Priority
19,1,0.91,6,14,medium,RR
14,17,0.52,1,9,medium,RR
13,27,0.42,8,7,high,Priority
19,17,0.77,1,44,low,RR
11,25,0.57,6,40,high,RR
13,5,0.13,6,26,low,RR
15,26,0.28,8,42,low,Priority
6,22,0.79,1,40,medium,RR
12,6,0.72,2,43,high,FCFS
11,4,0.22,1,17,medium,RR
9,26,0.16,9,35,high,Priority
9,10,0.5,6,19,high,RR
11,6,0.9,4,32,medium,RR
6,15,0.89,2,11,high,RR
18,18,0.39,8,6,medium,Priority
11,26,0.23,5,15,low,RR
2,24,0.49,2,25,low,SJF
4,12,0.76,2,5,medium,RR
1,24,0.82,5,15,high,RR
13,16,0.66,8,30,medium,Priority
16,6,0.68,1,15,high,FCFS
3,11,0.56,1,43,medium,RR
11,3,0.16,3,5,low,RR
10,2,0.37,8,43,high,FCFS
9,22,0.51,1,5,low,RR
19,4,0.3,4,13,low,RR
18,12,0.22,7,13,medium,Priority
19,16,0.49,7,20,low,Priority
16,1,0.89,7,23,medium,Priority
5,29,0.63,6,12,low,RR
1,2,0.82,4,22,high,FCFS
10,24,0.24,5,8,low,RR
13,18,0.89,8,6,low,Priority
19,9,0.61,9,43,low,Priority
10,1,0.89,9,19,high,FCFS
5,9,0.2,9,27,high,SJF
12,25,0.26,6,38,high,RR
9,28,0.16,1,10,low,RR
2,9,0.58,4,40,low,RR
15,8,0.39,5,32,medium,RR
16,22,0.64,3,44,medium,RR
10,5,0.5,2,14,medium,RR
7,18,0.48,5,5,high,RR
4,28,0.75,7,45,medium,Priority
14,16,0.6,7,14,medium,Priority
1,13,0.38,1,32,high,SJF
16,13,0.19,1,38,low,RR
14,11,0.66,3,35,low,RR
15,9,0.48,5,17,high,RR
18,5,0.19,1,15,low,RR
2,5,0.15,4,29,high,FCFS
9,22,0.53,2,47,medium,RR
6,18,0.82,2,36,medium,RR
16,12,0.96,8,17,high,Priority
12,8,0.93,5,23,high,RR
6,27,0.7,4,24,low,RR
18,25,0.74,2,30,medium,RR
9,14,0.27,7,8,low,Priority
6,14,0.86,7,21,high,Priority
19,17,0.2,9,44,high,Priority
7,26,0.3,9,23,high,Priority
10,9,0.28,9,6,medium,Priority
16,9,0.95,3,45,low,RR
2,8,0.35,2,42,medium,SJF
8,26,0.34,9,5,low,Priority
10,23,0.58,6,16,low,RR
17,16,0.53,9,7,low,Priority
18,20,0.44,2,35,medium,RR
8,10,0.81,2,34,low,RR
19,8,0.13,3,7,high,RR
17,4,0.81,3,13,medium,RR
12,5,0.15,4,39,low,RR
15,14,0.25,8,8,high,Priority
12,8,0.19,5,24,high,RR
13,29,0.46,9,17,medium,Priority
6,10,0.18,3,28,high,SJF
17,13,0.14,5,6,medium,RR
13,26,0.63,4,19,low,RR
17,24,0.22,2,21,high,RR
8,20,0.11,4,20,medium,RR
16,27,0.7,1,37,medium,RR
12,15,0.87,7,18,medium,Priority
1,13,0.69,7,19,medium,Priority
14,6,0.67,9,48,high,FCFS
19,2,0.55,1,12,low,RR
14,9,0.85,7,9,high,Priority
8,16,0.43,4,19,low,RR
3,6,0.24,4,22,high,FCFS
9,18,0.91,1,43,high,RR
1,27,0.69,1,9,high,RR
19,25,0.44,3,41,high,RR
12,20,0.32,9,45,high,Priority
2,23,0.55,5,20,low,RR
13,28,0.17,4,21,medium,RR
4,1,0.38,3,13,low,SJF
8,23,0.54,4,37,high,RR
9,10,0.33,9,49,high,Priority
12,18,0.99,5,24,low,RR
12,21,0.45,9,29,high,Priority
17,14,0.28,9,12,low,Priority
5,9,0.93,7,13,medium,Priority
18,16,0.81,1,30,medium,RR
16,15,0.56,8,19,high,Priority
8,2,0.32,3,27,low,RR
8,28,0.12,5,46,low,RR
1,4,0.61,1,30,low,RR
7,23,0.33,4,19,low,RR
2,28,0.13,8,15,high,SJF
15,10,0.18,9,32,low,Priority
17,12,0.38,5,33,medium,RR
15,6,0.35,6,44,low,RR
14,12,0.99,6,24,high,RR
7,26,0.69,7,32,medium,Priority
5,23,0.19,5,41,high,SJF
9,7,0.72,7,49,low,Priority
8,12,0.8,3,30,medium,RR
1,16,0.16,9,47,medium,SJF
7,18,0.51,6,34,high,RR
10,11,0.87,9,35,high,Priority
9,13,0.79,3,37,low,RR
2,25,0.74,8,36,medium,Priority
13,21,0.65,4,23,low,RR
2,15,0.83,6,13,low,RR
2,6,0.47,7,13,high,FCFS
6,14,0.33,8,17,high,SJF
12,19,0.44,3,28,medium,RR
13,28,0.68,2,48,medium,RR
17,4,0.46,4,14,low,RR
3,15,0.26,9,10,medium,SJF
8,3,0.2,2,5,low,RR
16,7,0.89,4,45,low,RR
19,15,0.93,2,23,high,RR
7,10,0.17,1,45,high,RR
5,23,0.49,3,35,medium,SJF
7,24,0.9,7,49,medium,Priority
6,9,0.64,5,21,high,RR
15,25,0.97,6,32,low,RR
9,10,0.2,8,22,high,Priority
16,1,0.49,9,35,low,Priority
3,22,0.87,9,19,medium,Priority
14,16,0.21,2,28,high,RR
5,6,0.15,7,19,medium,SJF
1,24,0.39,9,5,high,SJF
18,14,0.9,1,40,high,RR
16,21,0.5,6,5,medium,RR
6,13,0.39,6,41,high,SJF
18,20,0.53,5,40,medium,RR
7,10,0.48,2,21,medium,RR
13,1,0.98,1,42,low,RR
13,27,0.88,5,45,medium,RR
17,16,0.35,8,5,low,Priority
6,25,0.16,1,36,medium,SJF
10,3,0.24,2,6,low,RR
